"name","gender","income"
"John Davila","Male","37500"
"John Davila","Male","37500"
"George Alvarez","Male","37500"
"George Alvarez","Male","37500"
"George Alvarez","Male","37500"
"David Chan","Male","50000"
"David Chan","Male","50000"
"David Chan","Male","50000"
"David Chan","Male","50000"
"David Chan","Male","50000"
"James Mccann","Female","37500"
"James Mccann","Female","37500"
"James Mccann","Female","37500"
"James Mccann","Female","37500"
"Denise Wright","Male","17500"
"Denise Wright","Male","17500"
"Denise Wright","Male","17500"
"Daniel Ward","Male","50000"
"Daniel Ward","Male","50000"
"Daniel Ward","Male","50000"
"Daniel Ward","Male","50000"
"Logan Foster","Male","37500"
"Logan Foster","Male","37500"
"Logan Foster","Male","37500"
"Logan Foster","Male","37500"
"Logan Foster","Male","37500"
"Daniel Kennedy","Female","37500"
"Daniel Kennedy","Female","37500"
"Amy Ramos","Male","50000"
"Phillip Parks","Male","50000"
"Paul Nolan","Female","37500"
"Amanda Arnold","Male","17500"
"Christy Hughes","Female","37500"
"Travis Tyler","Male","37500"
"Taylor Fields","Female","37500"
"Marc Wheeler","Male","17500"
"Marc Wheeler","Male","17500"
"Monique Mason","Female","17500"
"Kelsey Walker","Male","50000"
"Kelsey Walker","Male","50000"
"Steven Boyle","Male","50000"
"Steven Boyle","Male","50000"
"Steven Boyle","Male","50000"
"Garrett Davies","Female","37500"
"Zachary Mann","Female","17500"
"Zachary Mann","Female","17500"
"Marcia Hamilton","Female","37500"
"Marcia Hamilton","Female","37500"
"Scott Koch","Female","50000"
"Taylor Turner","Female","37500"
"Lydia Hall","Female","50000"
"Valerie Jenkins","Male","17500"
"Valerie Jenkins","Male","17500"
"Valerie Jenkins","Male","17500"
"Tammy Torres","Male","37500"
"Tammy Torres","Male","37500"
"Stanley Pollard","Female","50000"
"Stanley Pollard","Female","50000"
"Angela Avery","Male","50000"
"Angela Avery","Male","50000"
"Angela Avery","Male","50000"
"Angela Avery","Male","50000"
"Angela Avery","Male","50000"
"Angela Avery","Male","50000"
"Brenda Reed","Male","17500"
"Carmen Davis","Female","17500"
"Brenda Smith MD","Male","37500"
"Brenda Smith MD","Male","37500"
"David Cooley","Male","50000"
"Richard Lawrence","Male","37500"
"Kathryn Johnson","Male","50000"
"Frank Christensen","Male","50000"
"Frank Christensen","Male","50000"
"Joshua Russo","Male","50000"
"Joshua Russo","Male","50000"
"Joshua Russo","Male","50000"
"Joshua Russo","Male","50000"
"Paul Jarvis","Male","37500"
"Paul Jarvis","Male","37500"
"Paul Jarvis","Male","37500"
"Janet Shaffer","Male","17500"
"Janet Shaffer","Male","17500"
"Janet Shaffer","Male","17500"
"Janet Shaffer","Male","17500"
"Robert Fuller","Female","17500"
"Robert Fuller","Female","17500"
"Jamie Smith","Male","17500"
"Earl Cole","Male","37500"
"Earl Cole","Male","37500"
"Elizabeth Swanson","Male","17500"
"Elizabeth Swanson","Male","17500"
"Elizabeth Swanson","Male","17500"
"Anthony Bell","Female","37500"
"Anthony Bell","Female","37500"
"Anthony Bell","Female","37500"
"Anthony Bell","Female","37500"
"Emily Cannon","Male","50000"
"Emily Cannon","Male","50000"
"April White","Male","37500"
"Cynthia Brooks","Male","50000"
"Cynthia Brooks","Male","50000"
"Kara Tucker","Female","37500"
"Kara Tucker","Female","37500"
"Casey Aguilar","Male","37500"
"Stacie Le","Male","17500"
"Ronald Melendez","Female","17500"
"Luis Brock","Male","37500"
"Eugene Cabrera","Male","50000"
"Eugene Cabrera","Male","50000"
"Ricky Jordan","Female","37500"
"Stephanie Petersen","Male","50000"
"Stephanie Petersen","Male","50000"
"Peter Navarro","Male","50000"
"Monica Murray","Male","37500"
"Katie Garcia","Male","50000"
"Elizabeth Jones MD","Male","50000"
"Elizabeth Jones MD","Male","50000"
"Elizabeth Jones MD","Male","50000"
"Elizabeth Jones MD","Male","50000"
"Amber Garcia","Male","50000"
"James Nguyen","Female","50000"
"Brian Stewart","Female","50000"
"Brian Stewart","Female","50000"
"Brian Stewart","Female","50000"
"Chad Mendez","Female","17500"
"Eric Gardner","Female","17500"
"Eric Gardner","Female","17500"
"Laura Avila","Female","17500"
"Keith Colon","Male","50000"
"Todd Nolan","Female","17500"
"Jacqueline Mccullough","Male","17500"
"Jacqueline Mccullough","Male","17500"
"Lauren Williams","Male","50000"
"Lauren Williams","Male","50000"
"Lauren Williams","Male","50000"
"Jason Pittman","Female","17500"
"Michael Richards","Male","17500"
"Mrs. Jennifer Byrd DVM","Male","17500"
"Mrs. Jennifer Byrd DVM","Male","17500"
"Tiffany Barajas","Female","37500"
"Tiffany Barajas","Female","37500"
"Elizabeth Martinez","Male","17500"
"Elizabeth Martinez","Male","17500"
"Madison Black","Male","37500"
"Evan Salazar","Female","17500"
"Evan Salazar","Female","17500"
"Pamela Rogers","Female","17500"
"John Newton","Male","37500"
"Heather Richardson","Male","50000"
"Heather Richardson","Male","50000"
"Heather Richardson","Male","50000"
"Gregory Smith","Male","50000"
"Jorge Farley","Female","37500"
"Jorge Farley","Female","37500"
"Julia Gregory","Male","50000"
"Kimberly King","Female","37500"
"Maria Blair","Male","37500"
"Hannah Lara","Male","37500"
"Hannah Lara","Male","37500"
"Benjamin Perry","Female","37500"
"Benjamin Perry","Female","37500"
"John Jackson","Male","50000"
"Cassandra Nichols","Male","50000"
"Cassandra Nichols","Male","50000"
"Ashley Banks","Female","37500"
"Ebony Young","Male","50000"
"Ebony Young","Male","50000"
"Joshua Evans","Female","50000"
"Joshua Evans","Female","50000"
"Ashley Johnson","Female","37500"
"Ashley Johnson","Female","37500"
"Ashley Johnson","Female","37500"
"Charles Dixon","Male","37500"
"Crystal Meadows","Male","50000"
"Deborah Acevedo","Male","37500"
"Deborah Perez","Male","17500"
"Angela Walters","Male","17500"
"Angela Walters","Male","17500"
"Angela Walters","Male","17500"
"Angela Walters","Male","17500"
"Angela Walters","Male","17500"
"Nancy Benson","Male","50000"
"James Sherman","Female","17500"
"James Sherman","Female","17500"
"James Sherman","Female","17500"
"James Sherman","Female","17500"
"Douglas Pacheco","Male","50000"
"Douglas Pacheco","Male","50000"
"Karen Miller","Male","50000"
"Karen Miller","Male","50000"
"Karen Miller","Male","50000"
"Katherine Gregory","Male","17500"
"Diana Robinson","Male","37500"
"Lauren Maldonado","Female","37500"
"David Chapman","Male","50000"
"Taylor Cummings","Male","50000"
"Taylor Cummings","Male","50000"
"Taylor Cummings","Male","50000"
"Christine Cobb","Male","37500"
"Cynthia Bennett","Female","17500"
"Cynthia Bennett","Female","17500"
"Cynthia Bennett","Female","17500"
"Russell Wright","Male","50000"
"Russell Wright","Male","50000"
"Katherine Jackson","Female","37500"
"Arthur Thomas","Female","50000"
"Arthur Thomas","Female","50000"
"Chad Martin","Female","37500"
"Chad Martin","Female","37500"
"Chad Martin","Female","37500"
"Chad Martin","Female","37500"
"Theresa Yates","Male","50000"
"Theresa Yates","Male","50000"
"Theresa Yates","Male","50000"
"Christian Carlson","Male","17500"
"Margaret Willis","Female","37500"
"Margaret Willis","Female","37500"
"Kenneth Johnson","Male","50000"
"Anthony Proctor","Male","37500"
"Michael Williams","Male","37500"
"Michael Williams","Male","37500"
"Michael Williams","Male","37500"
"Teresa Turner","Female","50000"
"Teresa Turner","Female","50000"
"Samantha Salazar","Male","50000"
"Samantha Salazar","Male","50000"
"Samantha Salazar","Male","50000"
"Jeremy Smith","Male","37500"
"Jeremy Smith","Male","37500"
"Jeremy Smith","Male","37500"
"Jeremy Smith","Male","37500"
"Jeremy Smith","Male","37500"
"Michael Copeland","Female","37500"
"Ryan Randall","Male","37500"
"Ryan Randall","Male","37500"
"Candice Glass","Male","17500"
"Candice Glass","Male","17500"
"Dale Burns","Female","17500"
"Morgan Armstrong","Male","17500"
"Morgan Armstrong","Male","17500"
"Morgan Armstrong","Male","17500"
"Morgan Armstrong","Male","17500"
"Morgan Armstrong","Male","17500"
"Casey Mccoy","Male","17500"
"Casey Mccoy","Male","17500"
"Aaron Carter","Male","50000"
"Stacy Goodwin","Male","17500"
"Stacy Goodwin","Male","17500"
"Melissa Coleman","Female","17500"
"Melissa Coleman","Female","17500"
"Leslie Sherman","Male","37500"
"Leslie Sherman","Male","37500"
"Catherine Flores","Female","37500"
"Catherine Flores","Female","37500"
"Angelica Brown","Male","37500"
"Nicholas Dean","Male","37500"
"Nicholas Dean","Male","37500"
"Nicholas Dean","Male","37500"
"Steven Santos","Male","50000"
"Mr. Brian Edwards","Male","37500"
"Mr. Brian Edwards","Male","37500"
"Mr. Brian Edwards","Male","37500"
"Mr. Brian Edwards","Male","37500"
"Jennifer Juarez","Male","50000"
"Jennifer Juarez","Male","50000"
"Jennifer Juarez","Male","50000"
"Margaret Patterson","Female","37500"
"Margaret Patterson","Female","37500"
"Margaret Patterson","Female","37500"
"Sandra Ward","Female","37500"
"Sandra Ward","Female","37500"
"Sandra Ward","Female","37500"
"Sandra Ward","Female","37500"
"Sandra Ward","Female","37500"
"Ricky Clayton","Male","17500"
"Ricky Clayton","Male","17500"
"Amanda Cox","Male","50000"
"Amanda Cox","Male","50000"
"Amanda Cox","Male","50000"
"Amanda Cox","Male","50000"
"Jeffrey Ross","Female","37500"
"Rebecca Fowler","Male","50000"
"Thomas Lee","Female","37500"
"Thomas Lee","Female","37500"
"Mr. Christopher Mcclure PhD","Female","17500"
"Mr. Christopher Mcclure PhD","Female","17500"
"Joseph Martinez","Male","50000"
"Amy Santiago","Female","37500"
"Amy Santiago","Female","37500"
"Kristen Mays","Male","17500"
"Kristen Mays","Male","17500"
"Kristen Mays","Male","17500"
"Karen Gardner","Female","37500"
"Karen Gardner","Female","37500"
"Kenneth Fernandez","Male","17500"
"Elizabeth Hunter","Male","37500"
"Phillip Choi","Male","50000"
"Phillip Choi","Male","50000"
"Phillip Choi","Male","50000"
"Phillip Choi","Male","50000"
"Gregory Williams","Male","50000"
"Gregory Williams","Male","50000"
"Lauren Wood DDS","Female","17500"
"Lauren Wood DDS","Female","17500"
"Jason Duran","Female","17500"
"Brett Fowler","Female","17500"
"Brett Fowler","Female","17500"
"Amanda Summers","Female","50000"
"Amanda Summers","Female","50000"
"Amanda Summers","Female","50000"
"Gabrielle Ward","Female","37500"
"Mitchell Velasquez","Male","17500"
"Mitchell Velasquez","Male","17500"
"Tristan Hogan","Male","37500"
"Tristan Hogan","Male","37500"
"Tristan Hogan","Male","37500"
"Tristan Hogan","Male","37500"
"Brandon Rodriguez","Female","50000"
"Brandon Rodriguez","Female","50000"
"Brandon Rodriguez","Female","50000"
"Jamie Winters","Female","50000"
"Maurice Holmes","Male","50000"
"Maurice Holmes","Male","50000"
"Ronald Lee","Male","17500"
"Michael Petty","Female","17500"
"Jason Mcdonald","Male","50000"
"Richard Brandt","Female","37500"
"Richard Brandt","Female","37500"
"Richard Brandt","Female","37500"
"Timothy Rios","Male","50000"
"Timothy Rios","Male","50000"
"Sherry Wood","Male","37500"
"Kristen Grimes","Male","37500"
"Kristen Grimes","Male","37500"
"Kelly Yu","Male","50000"
"Kelly Yu","Male","50000"
"Kelly Yu","Male","50000"
"Ronald Nichols","Female","37500"
"Michael Hodges","Male","50000"
"Daniel Reed","Male","37500"
"Edwin Johnson","Male","50000"
"Francisco Figueroa","Female","37500"
"Christina Bond","Male","17500"
"Shawn Snyder","Female","17500"
"Shawn Snyder","Female","17500"
"Angela Byrd","Male","17500"
"Angela Byrd","Male","17500"
"Angela Byrd","Male","17500"
"Mark Evans","Male","17500"
"James Ponce","Female","37500"
"Breanna Hudson","Male","50000"
"Matthew Coleman","Male","37500"
"Kimberly Weaver","Male","50000"
"Kimberly Weaver","Male","50000"
"Kimberly Weaver","Male","50000"
"Joanna Dudley","Female","37500"
"Cynthia Burke","Male","37500"
"Rhonda Kirby","Male","17500"
"Rhonda Kirby","Male","17500"
"Rhonda Kirby","Male","17500"
"Carla Johnson","Male","37500"
"Carla Johnson","Male","37500"
"Carla Johnson","Male","37500"
"Carla Johnson","Male","37500"
"Tonya Dillon","Male","50000"
"Aaron Chandler","Female","37500"
"Aaron Chandler","Female","37500"
"Aaron Chandler","Female","37500"
"Samantha Jones","Male","50000"
"Samantha Jones","Male","50000"
"Samantha Jones","Male","50000"
"Samantha Jones","Male","50000"
"Samantha Jones","Male","50000"
"Richard Webb","Male","50000"
"Erin Moore","Male","37500"
"Erin Moore","Male","37500"
"Erin Moore","Male","37500"
"John Carter","Male","37500"
"John Carter","Male","37500"
"John Carter","Male","37500"
"Kyle Rice","Male","37500"
"Kyle Rice","Male","37500"
"Mrs. Tracy Lopez","Male","50000"
"Mrs. Tracy Lopez","Male","50000"
"Joshua Garcia","Male","50000"
"Joshua Garcia","Male","50000"
"Joshua Garcia","Male","50000"
"Travis Padilla","Female","50000"
"Ashley Davis","Female","50000"
"Eric Young","Female","17500"
"Eric Young","Female","17500"
"Eric Young","Female","17500"
"Eric Young","Female","17500"
"Kimberly Anderson","Female","17500"
"Michael Miller","Male","50000"
"Robert Lane","Female","17500"
"Robert Lane","Female","17500"
"Robert Lane","Female","17500"
"Robert Lane","Female","17500"
"Robert Klein","Female","17500"
"Robert Klein","Female","17500"
"Isaiah Lowery","Male","50000"
"Isaiah Lowery","Male","50000"
"Justin Collins","Male","37500"
"Justin Collins","Male","37500"
"Justin Collins","Male","37500"
"John Gomez","Male","17500"
"Jonathan Owens","Female","50000"
"Jonathan Owens","Female","50000"
"Jonathan Owens","Female","50000"
"Jonathan Owens","Female","50000"
"Donald Graham MD","Female","17500"
"Karen Nelson","Female","37500"
"Karen Nelson","Female","37500"
"Andrea Gonzalez","Male","17500"
"Scott Chambers","Male","17500"
"Matthew Harris","Male","37500"
"Matthew Harris","Male","37500"
"Jenny Berry","Female","17500"
"Jenny Berry","Female","17500"
"Kelsey Green","Female","17500"
"Kelsey Green","Female","17500"
"Kelsey Green","Female","17500"
"Timothy Gomez","Male","37500"
"Caleb Stafford","Male","50000"
"Caleb Stafford","Male","50000"
"Caleb Stafford","Male","50000"
"Andrew Haney","Male","17500"
"Mrs. April Powers","Female","37500"
"Tommy Jones","Male","50000"
"Edward Young","Female","37500"
"Lucas Campbell","Female","50000"
"Lucas Campbell","Female","50000"
"Kirk Peters","Male","37500"
"Kirk Peters","Male","37500"
"Kenneth Mendez","Female","37500"
"Joseph Black","Male","50000"
"Joseph Black","Male","50000"
"Joseph Richards","Male","50000"
"Joseph Richards","Male","50000"
"Joseph Richards","Male","50000"
"Kevin Pena","Female","37500"
"Brenda Murphy","Male","50000"
"Brenda Murphy","Male","50000"
"Brenda Murphy","Male","50000"
"Bethany Stokes","Female","50000"
"Joe White","Female","37500"
"Joe White","Female","37500"
"Joe White","Female","37500"
"Jessica Powell","Female","50000"
"Mr. Andrew Green","Male","37500"
"Mr. Andrew Green","Male","37500"
"Mr. Andrew Green","Male","37500"
"Gabriel Carrillo","Male","50000"
"Stephen Perez","Male","17500"
"Stephen Perez","Male","17500"
"Nicholas Moran","Male","50000"
"Sherry Wiggins","Female","17500"
"Sherry Wiggins","Female","17500"
"Margaret Stephens","Male","37500"
"Margaret Stephens","Male","37500"
"Kenneth Scott","Male","50000"
"Kenneth Scott","Male","50000"
"Jessica Smith","Male","50000"
"Maria Cordova","Male","17500"
"Joe Lewis","Female","37500"
"April Edwards","Male","50000"
"April Edwards","Male","50000"
"Michael Gonzalez","Male","37500"
"Timothy Martin","Female","17500"
"Timothy Martin","Female","17500"
"Kimberly Howard","Female","50000"
"Kimberly Howard","Female","50000"
"Kimberly Howard","Female","50000"
"Kimberly Howard","Female","50000"
"Jasmin Campbell","Female","37500"
"Samantha Bush","Male","50000"
"Margaret Thompson","Male","17500"
"Shawn Gillespie","Female","37500"
"Rachel Alvarez","Male","50000"
"Lori Morrison","Male","37500"
"Lori Morrison","Male","37500"
"Miranda Martin","Female","50000"
"Chase Lee","Male","37500"
"Daniel Roman","Female","50000"
"Ashley Lawrence","Male","50000"
"Ashley Lawrence","Male","50000"
"Ashley Lawrence","Male","50000"
"Ashley Lawrence","Male","50000"
"Jennifer Schmitt","Male","50000"
"Holly Huffman","Male","50000"
"Holly Huffman","Male","50000"
"Holly Huffman","Male","50000"
"Holly Huffman","Male","50000"
"Maria Davis","Female","37500"
"Maria Davis","Female","37500"
"Maria Davis","Female","37500"
"Michael Torres","Male","17500"
"Michael Torres","Male","17500"
"Corey Johnson","Female","17500"
"Jenny Fuller","Male","37500"
"Stephanie Lee","Male","17500"
"Stephanie Lee","Male","17500"
"Joshua Harrington","Female","37500"
"Joshua Harrington","Female","37500"
"Joshua Harrington","Female","37500"
"Joshua Harrington","Female","37500"
"Felicia Shea","Male","17500"
"Felicia Shea","Male","17500"
"Peggy Perez","Male","50000"
"Alexander Collins","Male","17500"
"Shawn Johnson MD","Female","17500"
"David Hill","Male","37500"
"Austin Adams","Male","50000"
"Andrew Glover","Female","37500"
"Robert Romero","Male","50000"
"Robert Romero","Male","50000"
"Crystal Brown","Male","50000"
"Crystal Brown","Male","50000"
"Jose Gutierrez","Male","37500"
"Jose Gutierrez","Male","37500"
"Jose Gutierrez","Male","37500"
"Jose Gutierrez","Male","37500"
"Jose Gutierrez","Male","37500"
"Jose Gutierrez","Male","37500"
"Dylan Burton","Male","37500"
"Stacey Collins","Male","50000"
"Stacey Collins","Male","50000"
"Stacey Collins","Male","50000"
"Benjamin Martinez","Male","37500"
"Benjamin Martinez","Male","37500"
"Mark Drake","Male","50000"
"Erik Mitchell","Male","50000"
"Erik Mitchell","Male","50000"
"Erik Mitchell","Male","50000"
"Heather Vargas","Female","37500"
"Heather Vargas","Female","37500"
"Heather Vargas","Female","37500"
"Heather Vargas","Female","37500"
"Jeremy Humphrey","Female","37500"
"Jeremy Humphrey","Female","37500"
"Jeremy Humphrey","Female","37500"
"Jeremy Humphrey","Female","37500"
"Glenda Sawyer","Male","17500"
"Joseph Brown","Male","50000"
"Dana Smith","Male","37500"
"Dana Smith","Male","37500"
"Dana Smith","Male","37500"
"Laura Roberts","Female","37500"
"Laura Roberts","Female","37500"
"Madison Brown","Female","17500"
"Madison Brown","Female","17500"
"Madison Brown","Female","17500"
"Christine Hall","Male","50000"
"Christine Hall","Male","50000"
"Alejandro Melendez","Female","37500"
"Alexander Perez","Male","17500"
"Alexander Perez","Male","17500"
"Crystal Hayes","Female","37500"
"Terry Humphrey","Male","17500"
"Terry Humphrey","Male","17500"
"Karen Klein","Male","37500"
"Karen Klein","Male","37500"
"Lisa Brandt","Female","17500"
"Brandon Delgado","Male","50000"
"Brandon Delgado","Male","50000"
"Michelle Padilla","Male","50000"
"Andrew Perez","Female","17500"
"Robert Romero","Female","37500"
"Robert Romero","Female","37500"
"Robert Romero","Female","37500"
"Jill Rodriguez","Female","17500"
"Jill Rodriguez","Female","17500"
"Carmen Wheeler","Female","37500"
"Carmen Wheeler","Female","37500"
"Jennifer Perez","Female","37500"
"Courtney Weaver","Female","50000"
"Courtney Weaver","Female","50000"
"Zachary Lara","Female","37500"
"Zachary Lara","Female","37500"
"Tom Gibbs","Male","17500"
"Tracie Leonard","Female","50000"
"Roberto Smith","Female","50000"
"Nathan Nguyen","Male","50000"
"Cheryl Lewis","Female","37500"
"Cheryl Lewis","Female","37500"
"Cheryl Lewis","Female","37500"
"Donald Medina","Male","50000"
"Donald Medina","Male","50000"
"Donald Medina","Male","50000"
"Donald Medina","Male","50000"
"Christopher Gonzalez","Male","37500"
"Zachary Mckenzie","Male","37500"
"Charles Wright","Female","37500"
"Robert Myers","Male","50000"
"Anthony Garcia","Male","37500"
"Nathan Harris","Male","17500"
"Nathan Harris","Male","17500"
"Nathan Harris","Male","17500"
"Joseph Cortez","Female","17500"
"John Velasquez","Male","17500"
"John Velasquez","Male","17500"
"Emily Gardner","Male","37500"
"Emily Gardner","Male","37500"
"Michael Chen","Male","17500"
"Michael Chen","Male","17500"
"Tiffany Nguyen","Female","37500"
"Tiffany Nguyen","Female","37500"
"Tiffany Nguyen","Female","37500"
"Patrick Johnson","Male","37500"
"Patrick Johnson","Male","37500"
"Patrick Johnson","Male","37500"
"Patrick Johnson","Male","37500"
"John Hart","Male","50000"
"John Hart","Male","50000"
"Peter Allen","Female","37500"
"Kimberly Morales","Male","37500"
"Kimberly Morales","Male","37500"
"Kimberly Morales","Male","37500"
"Kimberly Morales","Male","37500"
"Kimberly Morales","Male","37500"
"Paul Davis","Female","17500"
"Paul Davis","Female","17500"
"Paul Davis","Female","17500"
"Kristen Cox","Male","37500"
"Erica Johnson","Male","50000"
"Kimberly Potts","Female","37500"
"Kimberly Potts","Female","37500"
"Jasmine Kelly","Male","50000"
"John Flores","Male","50000"
"John Flores","Male","50000"
"Theresa Hill","Male","37500"
"Kevin Hamilton","Male","37500"
"Kevin Hamilton","Male","37500"
"Alexander Cole","Male","50000"
"Alexander Cole","Male","50000"
"Alexander Cole","Male","50000"
"Alexander Cole","Male","50000"
"Alexander Cole","Male","50000"
"Edward Larson","Male","37500"
"Edward Larson","Male","37500"
"Rebecca Collins","Male","50000"
"Jason Mccarthy","Male","50000"
"Jason Mccarthy","Male","50000"
"Jason Mccarthy","Male","50000"
"Ethan Lang","Female","37500"
"David Case","Female","50000"
"David Case","Female","50000"
"Jessica Duke","Female","37500"
"Jessica Duke","Female","37500"
"Jessica Duke","Female","37500"
"Glenn Smith","Female","17500"
"Sheila Mullins","Male","50000"
"Sheila Mullins","Male","50000"
"Sheila Mullins","Male","50000"
"Sheila Mullins","Male","50000"
"Sheila Mullins","Male","50000"
"Darlene Castro","Female","17500"
"Charles Mullins","Male","17500"
"Charles Mullins","Male","17500"
"Charles Mullins","Male","17500"
"Charles Mullins","Male","17500"
"Charles Mullins","Male","17500"
"Charles Mullins","Male","17500"
"Christopher Lopez","Male","50000"
"Richard Walker","Female","17500"
"Richard Walker","Female","17500"
"Richard Walker","Female","17500"
"Jennifer Velez","Female","17500"
"Jennifer Velez","Female","17500"
"Lori Sullivan","Male","50000"
"Lori Sullivan","Male","50000"
"Steven Moore","Male","37500"
"Jesse Blackwell","Male","17500"
"Jesse Blackwell","Male","17500"
"Paul Bowers","Female","50000"
"Paul Bowers","Female","50000"
"Rebecca Ellis","Female","17500"
"Kevin Chen","Female","37500"
"Ethan Barnes","Male","17500"
"Ethan Barnes","Male","17500"
"Ethan Barnes","Male","17500"
"Ethan Barnes","Male","17500"
"Christina Anderson","Male","17500"
"Christina Anderson","Male","17500"
"Christina Anderson","Male","17500"
"Zachary Campbell","Female","37500"
"Carolyn Powell","Male","17500"
"George Navarro","Male","37500"
"George Navarro","Male","37500"
"George Navarro","Male","37500"
"Taylor Lopez","Female","17500"
"Taylor Lopez","Female","17500"
"Marc Davies","Female","17500"
"Julie Gomez","Male","37500"
"Julie Gomez","Male","37500"
"Julie Gomez","Male","37500"
"Dr. Amanda Dean","Male","50000"
"Dr. Amanda Dean","Male","50000"
"Dr. Amanda Dean","Male","50000"
"Dr. Amanda Dean","Male","50000"
"Dr. Amanda Dean","Male","50000"
"Dr. Amanda Dean","Male","50000"
"Jill Hernandez","Female","37500"
"William Welch","Male","50000"
"Mark Martinez","Female","37500"
"Mark Martinez","Female","37500"
"Andrew Lopez","Female","50000"
"Andrew Lopez","Female","50000"
"Andrew Lopez","Female","50000"
"Andrew Lopez","Female","50000"
"Andrew Lopez","Female","50000"
"Bill Adams","Male","37500"
"Bill Adams","Male","37500"
"Angela Charles","Female","37500"
"Angela Charles","Female","37500"
"Kevin Aguirre","Male","50000"
"Kevin Aguirre","Male","50000"
"Mr. Andrew Johnson","Female","37500"
"Mr. Andrew Johnson","Female","37500"
"Mr. Andrew Johnson","Female","37500"
"Thomas Munoz","Male","50000"
"Thomas Munoz","Male","50000"
"Thomas Munoz","Male","50000"
"Terri Williams","Female","50000"
"Terri Williams","Female","50000"
"Kelsey Winters","Female","37500"
"Mercedes Knapp","Male","37500"
"Michael Arias","Male","50000"
"Michael Arias","Male","50000"
"Trevor Jones","Female","50000"
"Kimberly Thomas","Male","37500"
"Kimberly Thomas","Male","37500"
"Billy Sanchez","Male","17500"
"Billy Sanchez","Male","17500"
"Billy Sanchez","Male","17500"
"Bonnie Macdonald","Male","50000"
"Kevin Johnson","Male","50000"
"Jodi Rush","Female","17500"
"Jodi Rush","Female","17500"
"Carlos Mack","Male","37500"
"Tammy Charles","Male","50000"
"Tammy Charles","Male","50000"
"Alyssa Myers","Male","50000"
"Jonathan Fleming","Male","17500"
"Jonathan Fleming","Male","17500"
"Sarah Terry","Female","37500"
"Sarah Terry","Female","37500"
"Nicholas Wade","Male","50000"
"Nicholas Wade","Male","50000"
"Nicholas Wade","Male","50000"
"Michael Avery MD","Male","37500"
"Michael Avery MD","Male","37500"
"Michael Avery MD","Male","37500"
"Michael Avery MD","Male","37500"
"Miss Brandi Mason","Male","50000"
"Miss Brandi Mason","Male","50000"
"Miss Brandi Mason","Male","50000"
"David Bailey","Female","37500"
"David Bailey","Female","37500"
"Ashley Solis","Female","50000"
"Jose Padilla","Female","37500"
"Jose Padilla","Female","37500"
"Jose Padilla","Female","37500"
"Jamie Mcguire","Male","50000"
"Jamie Mcguire","Male","50000"
"Rebecca Gomez","Female","37500"
"Rebecca Gomez","Female","37500"
"Rebecca Gomez","Female","37500"
"Marissa Petersen","Male","50000"
"Leah Carter","Male","37500"
"Tracy Whitaker","Female","50000"
"Sara Drake","Male","37500"
"Heidi Johnson","Female","50000"
"Heidi Johnson","Female","50000"
"Julie Adams","Male","50000"
"Tiffany Miller","Male","50000"
"Kerry Joseph","Male","37500"
"Kerry Joseph","Male","37500"
"Kerry Joseph","Male","37500"
"Kerry Joseph","Male","37500"
"Ernest Perez","Male","50000"
"Ernest Perez","Male","50000"
"Ernest Perez","Male","50000"
"Leslie Wood","Female","37500"
"Leslie Wood","Female","37500"
"Leslie Wood","Female","37500"
"Nancy Davis","Male","37500"
"Jared Massey","Male","17500"
"Francisco Mcdonald","Female","17500"
"Francisco Mcdonald","Female","17500"
"Angela Pham","Male","17500"
"Angela Pham","Male","17500"
"Angela Pham","Male","17500"
"Mr. Daniel Scott","Male","37500"
"Mr. Daniel Scott","Male","37500"
"Christopher Graham","Male","17500"
"Christopher Graham","Male","17500"
"Christopher Graham","Male","17500"
"David Hunter","Male","17500"
"David Hunter","Male","17500"
"Abigail Villegas","Male","17500"
"Abigail Villegas","Male","17500"
"Charles Jones","Female","17500"
"Frederick Becker","Male","37500"
"Frederick Becker","Male","37500"
"Robert Sanchez","Male","50000"
"Robert Sanchez","Male","50000"
"Robert Sanchez","Male","50000"
"Robert Sanchez","Male","50000"
"Robert Sanchez","Male","50000"
"Robert Sanchez","Male","50000"
"Kristy Thompson","Male","37500"
"Miguel Morris","Male","50000"
"Miguel Morris","Male","50000"
"Tamara Jones","Male","37500"
"Tamara Jones","Male","37500"
"Scott Jones","Male","50000"
"Scott Jones","Male","50000"
"Antonio Mercado","Male","50000"
"Antonio Mercado","Male","50000"
"Lorraine Marshall","Female","37500"
"Amber Frazier","Male","17500"
"Amber Frazier","Male","17500"
"Amber Frazier","Male","17500"
"Angela Willis","Male","50000"
"Angela Willis","Male","50000"
"Deborah Edwards","Male","37500"
"Mary Williams","Female","37500"
"Mary Williams","Female","37500"
"Erika Kerr","Male","50000"
"Shaun Baker","Female","37500"
"Kim Richards MD","Male","50000"
"Kim Richards MD","Male","50000"
"Kim Richards MD","Male","50000"
"Anne Caldwell","Female","37500"
"Anne Caldwell","Female","37500"
"Anne Caldwell","Female","37500"
"Anne Caldwell","Female","37500"
"Antonio Sanders","Male","17500"
"Tina Potts","Female","37500"
"Jennifer Wall","Male","37500"
"Jennifer Wall","Male","37500"
"Joseph Higgins","Male","37500"
"Joseph Higgins","Male","37500"
"Vincent Gardner","Female","17500"
"Richard Bridges","Male","50000"
"Richard Bridges","Male","50000"
"Ashley Garcia","Female","17500"
